record_id,subject_id,start_index,target_index,target_time
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,78,80,820.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,79,81,830.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,80,82,840.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,81,83,850.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,82,84,860.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,83,85,870.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,84,86,880.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,85,87,890.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,86,88,900.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,87,89,910.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,88,90,920.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,89,91,930.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,90,92,940.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,91,93,950.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,92,94,960.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,93,95,970.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,94,96,980.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,95,97,990.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,96,98,1000.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,97,99,1010.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,98,100,1020.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,99,101,1030.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,100,102,1040.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,101,103,1050.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,102,104,1060.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,103,105,1070.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,104,106,1080.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,105,107,1090.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,106,108,1100.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,107,109,1110.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,108,110,1120.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,109,111,1130.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,110,112,1140.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,111,113,1150.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,112,114,1160.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,113,115,1170.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,114,116,1180.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,115,117,1190.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,116,118,1200.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,117,119,1210.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,118,120,1220.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,119,121,1230.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,120,122,1240.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,121,123,1250.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,122,124,1260.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,123,125,1270.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,124,126,1280.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,125,127,1290.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,126,128,1300.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,127,129,1310.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,128,130,1320.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,129,131,1330.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,130,132,1340.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,131,133,1350.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,132,134,1360.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,133,135,1370.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,134,136,1380.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,135,137,1390.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,136,138,1400.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,137,139,1410.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,138,140,1420.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,139,141,1430.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,140,142,1440.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,141,143,1450.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,142,144,1460.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,143,145,1470.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,144,146,1480.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,145,147,1490.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,146,148,1500.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,147,149,1510.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,148,150,1520.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,149,151,1530.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,150,152,1540.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,151,153,1550.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,152,154,1560.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,153,155,1570.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,154,156,1580.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,155,157,1590.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,156,158,1600.0
gpn_data__517001af__day2____2023.12.09T14.46.37p03.00,517001af,157,159,1610.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,0,2,20.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,1,3,30.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,2,4,40.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,3,5,50.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,4,6,60.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,5,7,70.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,6,8,80.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,7,9,90.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,8,10,100.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,9,11,110.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,10,12,120.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,11,13,130.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,12,14,140.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,13,15,150.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,14,16,160.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,15,17,170.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,16,18,180.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,17,19,190.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,18,20,200.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,19,21,210.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,20,22,220.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,21,23,230.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,22,24,240.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,23,25,250.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,24,26,260.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,25,27,270.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,26,28,280.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,27,29,290.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,28,30,300.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,29,31,310.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,30,32,320.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,31,33,330.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,32,34,340.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,33,35,350.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,34,36,360.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,35,37,370.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,36,38,380.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,37,39,390.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,38,40,400.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,39,41,410.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,40,42,420.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,41,43,430.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,42,44,440.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,43,45,450.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,44,46,460.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,45,47,470.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,46,48,480.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,47,49,490.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,48,50,500.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,49,51,510.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,50,52,520.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,51,53,530.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,52,54,540.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,53,55,550.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,54,56,560.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,55,57,570.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,56,58,580.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,57,59,590.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,58,60,600.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,59,61,610.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,60,62,620.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,61,63,630.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,62,64,640.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,63,65,650.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,64,66,660.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,65,67,670.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,66,68,680.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,67,69,690.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,68,70,700.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,69,71,710.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,70,72,720.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,71,73,730.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,72,74,740.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,73,75,750.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,74,76,760.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,75,77,770.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,76,78,780.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,77,79,790.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,78,80,800.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,79,81,810.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,80,82,820.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,81,83,830.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,82,84,840.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,83,85,850.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,84,86,860.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,85,87,870.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,86,88,880.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,87,89,890.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,88,90,900.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,89,91,910.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,90,92,920.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,91,93,930.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,92,94,940.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,93,95,950.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,94,96,960.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,95,97,970.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,96,98,980.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,97,99,990.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,98,100,1000.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,99,101,1010.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,100,102,1020.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,101,103,1030.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,102,104,1040.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,103,105,1050.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,104,106,1060.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,105,107,1070.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,106,108,1080.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,107,109,1090.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,108,110,1100.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,109,111,1110.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,110,112,1120.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,111,113,1130.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,112,114,1140.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,113,115,1150.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,114,116,1160.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,115,117,1170.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,116,118,1180.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,117,119,1190.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,118,120,1200.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,119,121,1210.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,120,122,1220.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,121,123,1230.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,122,124,1240.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,123,125,1250.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,124,126,1260.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,125,127,1270.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,126,128,1280.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,127,129,1290.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,128,130,1300.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,129,131,1310.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,130,132,1320.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,131,133,1330.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,132,134,1340.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,133,135,1350.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,134,136,1360.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,135,137,1370.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,136,138,1380.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,137,139,1390.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,138,140,1400.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,139,141,1410.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,140,142,1420.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,141,143,1430.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,142,144,1440.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,143,145,1450.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,144,146,1460.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,145,147,1470.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,146,148,1480.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,147,149,1490.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,148,150,1500.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,149,151,1510.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,150,152,1520.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,151,153,1530.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,152,154,1540.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,153,155,1550.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,154,156,1560.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,155,157,1570.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,156,158,1580.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,157,159,1590.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,158,160,1600.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,159,161,1610.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,160,162,1620.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,161,163,1630.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,162,164,1640.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,163,165,1650.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,164,166,1660.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,165,167,1670.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,166,168,1680.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,167,169,1690.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,168,170,1700.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,169,171,1710.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,170,172,1720.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,171,173,1730.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,172,174,1740.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,173,175,1750.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,174,176,1760.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,175,177,1770.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,176,178,1780.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,177,179,1790.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,178,180,1800.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,179,181,1810.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,180,182,1820.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,181,183,1830.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,182,184,1840.0
gpn_data__6030f0fd__day1____2023.12.05T15.32.40p03.00,6030f0fd,183,185,1850.0
